value,time
34.99034035356719,2025-07-02T13:54:05.669309+00:00
35.69679560033288,2025-07-02T13:54:09.666487+00:00
34.79822864917662,2025-07-02T13:54:13.664120+00:00
34.866229079913666,2025-07-02T13:54:17.667995+00:00
35.34016182072122,2025-07-02T13:54:21.664628+00:00
35.860599879319494,2025-07-02T13:54:25.663261+00:00
35.64560972365515,2025-07-02T13:54:29.664899+00:00
35.09713785807744,2025-07-02T13:54:33.664533+00:00
34.358473273070814,2025-07-02T13:54:37.665169+00:00
34.97516311280911,2025-07-02T13:54:41.664804+00:00
34.53574456063282,2025-07-02T13:54:45.664438+00:00
35.06832144541742,2025-07-02T13:54:49.664073+00:00
55.69984474833671,2025-07-02T13:54:53.662707+00:00
55.44502651882598,2025-07-02T13:54:57.662825+00:00
57.284686629961094,2025-07-02T13:55:01.663702+00:00
55.16162773419432,2025-07-02T13:55:05.663336+00:00
53.696193290315904,2025-07-02T13:55:09.661204+00:00
55.36387607360375,2025-07-02T13:55:13.663165+00:00
54.44698038732243,2025-07-02T13:55:17.662034+00:00
54.59899559979992,2025-07-02T13:55:21.661910+00:00
54.34073773640341,2025-07-02T13:55:25.660544+00:00
55.265006650224315,2025-07-02T13:55:29.662180+00:00
55.41497310596165,2025-07-02T13:55:33.660815+00:00
55.58813312050422,2025-07-02T13:55:37.661450+00:00
55.65301347683872,2025-07-02T13:55:41.661085+00:00
56.05559204795665,2025-07-02T13:55:45.660720+00:00
55.95910402948151,2025-07-02T13:55:49.660355+00:00
54.93004914326431,2025-07-02T13:55:53.661236+00:00
55.349399889438956,2025-07-02T13:55:57.660869+00:00
31.980642756989894,2025-07-02T13:56:01.660504+00:00
31.64358920140809,2025-07-02T13:56:05.659615+00:00
32.61518999905064,2025-07-02T13:56:09.659250+00:00
32.06039539280659,2025-07-02T13:56:13.658885+00:00
33.260292651064574,2025-07-02T13:56:17.657519+00:00
32.39795207806227,2025-07-02T13:56:21.659155+00:00
31.921619466066964,2025-07-02T13:56:25.658790+00:00
32.19771661916598,2025-07-02T13:56:29.659426+00:00
32.028035046255674,2025-07-02T13:56:33.659061+00:00
32.53671800748091,2025-07-02T13:56:37.658696+00:00
31.90082509135584,2025-07-02T13:56:41.658330+00:00
32.7223822963601,2025-07-02T13:56:45.657965+00:00
32.913310849848315,2025-07-02T13:56:49.657599+00:00
32.75407739721011,2025-07-02T13:56:53.657234+00:00
56.09520315903664,2025-07-02T13:56:57.656869+00:00
54.05890718044999,2025-07-02T13:57:01.656504+00:00
54.56279642160639,2025-07-02T13:57:05.656139+00:00
55.86401356519784,2025-07-02T13:57:09.655773+00:00
54.32983024962439,2025-07-02T13:57:13.656409+00:00
55.599754627045925,2025-07-02T13:57:17.656044+00:00
54.85380088058122,2025-07-02T13:57:21.656680+00:00
55.49173299314933,2025-07-02T13:57:25.655313+00:00
55.25549701346853,2025-07-02T13:57:29.655949+00:00
54.87981116259216,2025-07-02T13:57:33.656212+00:00
55.16616605237779,2025-07-02T13:57:37.655847+00:00
55.947706550948055,2025-07-02T13:57:41.655482+00:00
56.663319199277026,2025-07-02T13:57:45.654116+00:00
55.75367032531922,2025-07-02T13:57:49.653751+00:00
53.84456545568732,2025-07-02T13:57:53.654386+00:00
55.34749423949788,2025-07-02T13:57:57.654021+00:00
54.6614442282452,2025-07-02T13:58:01.652655+00:00
55.71332540629797,2025-07-02T13:58:05.652290+00:00
54.938466590648616,2025-07-02T13:58:09.652155+00:00
55.62618338343039,2025-07-02T13:58:13.651789+00:00
54.80970824118023,2025-07-02T13:58:17.653425+00:00
55.42241540997801,2025-07-02T13:58:21.652594+00:00
55.15075497590952,2025-07-02T13:58:25.652804+00:00
55.89660368095845,2025-07-02T13:58:29.652680+00:00
55.01556391295209,2025-07-02T13:58:33.651313+00:00
55.638469527684705,2025-07-02T13:58:37.651177+00:00
53.67018065854735,2025-07-02T13:58:41.651813+00:00
53.9476310868003,2025-07-02T13:58:45.651689+00:00
55.597478905810235,2025-07-02T13:58:49.651658+00:00
54.460601035143455,2025-07-02T13:58:53.651292+00:00
55.39523835266913,2025-07-02T13:58:57.652167+00:00
55.3621133952741,2025-07-02T13:59:01.650311+00:00
55.04922197050338,2025-07-02T13:59:05.650316+00:00
54.80000490449987,2025-07-02T13:59:09.649951+00:00
55.38519569635018,2025-07-02T13:59:13.650586+00:00
55.14170788749021,2025-07-02T13:59:17.650221+00:00
55.956714295925266,2025-07-02T13:59:21.650232+00:00
54.43763250115687,2025-07-02T13:59:25.650868+00:00
55.98530706244465,2025-07-02T13:59:29.649502+00:00
55.242370130772095,2025-07-02T13:59:33.649136+00:00
54.9253890042998,2025-07-02T13:59:37.648771+00:00
54.61392751772294,2025-07-02T13:59:41.649407+00:00
55.67632919347112,2025-07-02T13:59:45.648040+00:00
