value,time
233.8334642124785,2025-07-02T13:54:07.745742+00:00
233.9555370683282,2025-07-02T13:54:11.733365+00:00
237.3753215884906,2025-07-02T13:54:15.729997+00:00
248.68370433323418,2025-07-02T13:54:19.733873+00:00
240.41003842077998,2025-07-02T13:54:23.742516+00:00
237.01808629570772,2025-07-02T13:54:27.739148+00:00
233.71970360617811,2025-07-02T13:54:31.743787+00:00
236.17659856024912,2025-07-02T13:54:35.737418+00:00
237.71971540248117,2025-07-02T13:54:39.729043+00:00
244.32998756174817,2025-07-02T13:54:43.740690+00:00
247.0006958337817,2025-07-02T13:54:47.736321+00:00
232.11530955042608,2025-07-02T13:54:51.729950+00:00
250.44041632710346,2025-07-02T13:54:55.742080+00:00
241.00935967740108,2025-07-02T13:54:59.733948+00:00
235.3707141314335,2025-07-02T13:55:03.744593+00:00
235.54673493366033,2025-07-02T13:55:07.737222+00:00
243.56400516628517,2025-07-02T13:55:11.735413+00:00
234.73223782364173,2025-07-02T13:55:15.740053+00:00
230.14091823880128,2025-07-02T13:55:19.743925+00:00
237.60102967830463,2025-07-02T13:55:23.737797+00:00
234.91247257507578,2025-07-02T13:55:27.745439+00:00
244.9429912375009,2025-07-02T13:55:31.736065+00:00
244.17004357982685,2025-07-02T13:55:35.732698+00:00
241.7314235240236,2025-07-02T13:55:39.741340+00:00
237.64704547946823,2025-07-02T13:55:43.736971+00:00
241.37256142111698,2025-07-02T13:55:47.732602+00:00
235.967152287712,2025-07-02T13:55:51.741246+00:00
9.055915351221401,2025-07-02T13:55:55.736121+00:00
9.582727696405321,2025-07-02T13:55:59.745765+00:00
12.7633412016377,2025-07-02T13:56:03.749880+00:00
8.54994831997837,2025-07-02T13:56:07.743510+00:00
11.74234709676199,2025-07-02T13:56:11.737139+00:00
10.2485035931185,2025-07-02T13:56:15.746783+00:00
11.039323439778535,2025-07-02T13:56:19.740412+00:00
10.56092679419529,2025-07-02T13:56:23.737044+00:00
8.14822274905714,2025-07-02T13:56:27.744686+00:00
9.583029200572923,2025-07-02T13:56:31.736313+00:00
5.228376390158068,2025-07-02T13:56:35.734947+00:00
9.44222817058747,2025-07-02T13:56:39.747594+00:00
11.40493908861854,2025-07-02T13:56:43.743225+00:00
3.030943011570969,2025-07-02T13:56:47.734853+00:00
241.51646165353185,2025-07-02T13:56:51.750502+00:00
229.65842601171602,2025-07-02T13:56:55.742129+00:00
236.37209412642173,2025-07-02T13:56:59.740763+00:00
234.17446042421972,2025-07-02T13:57:03.744401+00:00
225.44015673092434,2025-07-02T13:57:07.737030+00:00
233.86675040121347,2025-07-02T13:57:11.746674+00:00
226.55238578884052,2025-07-02T13:57:15.743306+00:00
230.11395601391504,2025-07-02T13:57:19.746944+00:00
236.89800956238724,2025-07-02T13:57:23.743576+00:00
231.73958943062237,2025-07-02T13:57:27.738206+00:00
236.35088690024543,2025-07-02T13:57:31.746477+00:00
241.16861701914428,2025-07-02T13:57:35.734100+00:00
242.1233120837575,2025-07-02T13:57:39.744745+00:00
235.01220870594338,2025-07-02T13:57:43.758393+00:00
232.4922332374898,2025-07-02T13:57:47.739010+00:00
239.38934914447753,2025-07-02T13:57:51.733641+00:00
230.77045569616126,2025-07-02T13:57:55.745286+00:00
240.19288884398986,2025-07-02T13:57:59.748925+00:00
233.83318973567745,2025-07-02T13:58:03.748559+00:00
241.69973537277684,2025-07-02T13:58:07.734412+00:00
233.7981534492174,2025-07-02T13:58:11.742054+00:00
